"BehaviorSpace results (NetLogo 6.3.0)"
"Modelo Melhorado.nlogo"
"M traps 0"
"10/31/2022 19:54:58:819 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-24","24","-24","24"
"[run number]","green_food","show_experience","show_energy","num_experts","time_machines","num_basics","traps","shelters","yellow_food","[step]","count turtles"
"5","10","false","true","15","5","25","0","10","2.5","371","16"
"8","10","false","true","15","5","25","0","10","2.5","351","17"
"5","10","false","true","15","5","25","0","10","2.5","372","16"
"8","10","false","true","15","5","25","0","10","2.5","352","17"
"4","10","false","true","15","5","25","0","10","2.5","204","16"
"5","10","false","true","15","5","25","0","10","2.5","373","16"
"8","10","false","true","15","5","25","0","10","2.5","353","17"
"5","10","false","true","15","5","25","0","10","2.5","374","16"
"4","10","false","true","15","5","25","0","10","2.5","205","16"
"8","10","false","true","15","5","25","0","10","2.5","354","17"
"5","10","false","true","15","5","25","0","10","2.5","375","16"
"4","10","false","true","15","5","25","0","10","2.5","206","16"
"8","10","false","true","15","5","25","0","10","2.5","355","17"
"5","10","false","true","15","5","25","0","10","2.5","376","16"
"8","10","false","true","15","5","25","0","10","2.5","356","17"
"4","10","false","true","15","5","25","0","10","2.5","207","16"
"5","10","false","true","15","5","25","0","10","2.5","377","16"
"8","10","false","true","15","5","25","0","10","2.5","357","17"
"5","10","false","true","15","5","25","0","10","2.5","378","16"
"4","10","false","true","15","5","25","0","10","2.5","208","16"
"8","10","false","true","15","5","25","0","10","2.5","358","17"
"5","10","false","true","15","5","25","0","10","2.5","379","16"
"1","10","false","true","15","5","25","0","10","2.5","156","17"
"8","10","false","true","15","5","25","0","10","2.5","359","17"
"4","10","false","true","15","5","25","0","10","2.5","209","16"
"5","10","false","true","15","5","25","0","10","2.5","380","16"
"8","10","false","true","15","5","25","0","10","2.5","360","17"
"5","10","false","true","15","5","25","0","10","2.5","381","16"
"4","10","false","true","15","5","25","0","10","2.5","210","16"
"8","10","false","true","15","5","25","0","10","2.5","361","17"
"5","10","false","true","15","5","25","0","10","2.5","382","16"
"4","10","false","true","15","5","25","0","10","2.5","211","16"
"8","10","false","true","15","5","25","0","10","2.5","362","17"
"5","10","false","true","15","5","25","0","10","2.5","383","16"
"2","10","false","true","15","5","25","0","10","2.5","131","20"
"6","10","false","true","15","5","25","0","10","2.5","135","21"
"3","10","false","true","15","5","25","0","10","2.5","123","20"
"7","10","false","true","15","5","25","0","10","2.5","136","22"
"8","10","false","true","15","5","25","0","10","2.5","363","17"
"4","10","false","true","15","5","25","0","10","2.5","212","16"
"5","10","false","true","15","5","25","0","10","2.5","384","16"
"8","10","false","true","15","5","25","0","10","2.5","364","17"
"1","10","false","true","15","5","25","0","10","2.5","157","17"
"5","10","false","true","15","5","25","0","10","2.5","385","16"
"4","10","false","true","15","5","25","0","10","2.5","213","16"
"5","10","false","true","15","5","25","0","10","2.5","386","16"
"8","10","false","true","15","5","25","0","10","2.5","365","17"
"8","10","false","true","15","5","25","0","10","2.5","366","17"
"4","10","false","true","15","5","25","0","10","2.5","214","16"
"5","10","false","true","15","5","25","0","10","2.5","387","16"
"8","10","false","true","15","5","25","0","10","2.5","367","17"
"5","10","false","true","15","5","25","0","10","2.5","388","16"
"4","10","false","true","15","5","25","0","10","2.5","215","16"
"8","10","false","true","15","5","25","0","10","2.5","368","17"
"5","10","false","true","15","5","25","0","10","2.5","389","16"
"4","10","false","true","15","5","25","0","10","2.5","216","16"
"1","10","false","true","15","5","25","0","10","2.5","158","17"
"5","10","false","true","15","5","25","0","10","2.5","390","16"
"8","10","false","true","15","5","25","0","10","2.5","369","17"
"4","10","false","true","15","5","25","0","10","2.5","217","16"
"8","10","false","true","15","5","25","0","10","2.5","370","17"
"5","10","false","true","15","5","25","0","10","2.5","391","15"
"4","10","false","true","15","5","25","0","10","2.5","218","16"
"2","10","false","true","15","5","25","0","10","2.5","132","19"
"5","10","false","true","15","5","25","0","10","2.5","392","15"
"8","10","false","true","15","5","25","0","10","2.5","371","17"
"6","10","false","true","15","5","25","0","10","2.5","136","21"
"8","10","false","true","15","5","25","0","10","2.5","372","17"
"4","10","false","true","15","5","25","0","10","2.5","219","16"
"3","10","false","true","15","5","25","0","10","2.5","124","20"
"5","10","false","true","15","5","25","0","10","2.5","393","15"
"8","10","false","true","15","5","25","0","10","2.5","373","17"
"4","10","false","true","15","5","25","0","10","2.5","220","16"
"5","10","false","true","15","5","25","0","10","2.5","394","15"
"8","10","false","true","15","5","25","0","10","2.5","374","17"
"1","10","false","true","15","5","25","0","10","2.5","159","17"
"4","10","false","true","15","5","25","0","10","2.5","221","16"
"5","10","false","true","15","5","25","0","10","2.5","395","15"
"8","10","false","true","15","5","25","0","10","2.5","375","17"
"5","10","false","true","15","5","25","0","10","2.5","396","15"
"8","10","false","true","15","5","25","0","10","2.5","376","17"
"5","10","false","true","15","5","25","0","10","2.5","397","15"
"4","10","false","true","15","5","25","0","10","2.5","222","15"
"2","10","false","true","15","5","25","0","10","2.5","133","19"
"6","10","false","true","15","5","25","0","10","2.5","137","21"
"8","10","false","true","15","5","25","0","10","2.5","377","17"
"5","10","false","true","15","5","25","0","10","2.5","398","15"
"3","10","false","true","15","5","25","0","10","2.5","125","20"
"7","10","false","true","15","5","25","0","10","2.5","137","22"
"4","10","false","true","15","5","25","0","10","2.5","223","15"
"1","10","false","true","15","5","25","0","10","2.5","160","17"
"8","10","false","true","15","5","25","0","10","2.5","378","17"
"5","10","false","true","15","5","25","0","10","2.5","399","15"
"4","10","false","true","15","5","25","0","10","2.5","224","15"
"5","10","false","true","15","5","25","0","10","2.5","400","15"
"8","10","false","true","15","5","25","0","10","2.5","379","17"
"4","10","false","true","15","5","25","0","10","2.5","225","15"
"5","10","false","true","15","5","25","0","10","2.5","401","15"
"8","10","false","true","15","5","25","0","10","2.5","380","17"
"4","10","false","true","15","5","25","0","10","2.5","226","15"
"5","10","false","true","15","5","25","0","10","2.5","402","15"
"8","10","false","true","15","5","25","0","10","2.5","381","17"
"4","10","false","true","15","5","25","0","10","2.5","227","15"
"5","10","false","true","15","5","25","0","10","2.5","403","15"
"8","10","false","true","15","5","25","0","10","2.5","382","17"
"5","10","false","true","15","5","25","0","10","2.5","404","15"
"4","10","false","true","15","5","25","0","10","2.5","228","15"
"8","10","false","true","15","5","25","0","10","2.5","383","17"
"5","10","false","true","15","5","25","0","10","2.5","405","15"
"8","10","false","true","15","5","25","0","10","2.5","384","17"
"4","10","false","true","15","5","25","0","10","2.5","229","15"
"5","10","false","true","15","5","25","0","10","2.5","406","15"
"8","10","false","true","15","5","25","0","10","2.5","385","17"
"5","10","false","true","15","5","25","0","10","2.5","407","15"
"4","10","false","true","15","5","25","0","10","2.5","230","15"
"8","10","false","true","15","5","25","0","10","2.5","386","17"
"5","10","false","true","15","5","25","0","10","2.5","408","15"
"4","10","false","true","15","5","25","0","10","2.5","231","15"
"8","10","false","true","15","5","25","0","10","2.5","387","17"
"5","10","false","true","15","5","25","0","10","2.5","409","14"
"4","10","false","true","15","5","25","0","10","2.5","232","15"
"8","10","false","true","15","5","25","0","10","2.5","388","17"
"5","10","false","true","15","5","25","0","10","2.5","410","14"
"4","10","false","true","15","5","25","0","10","2.5","233","15"
"8","10","false","true","15","5","25","0","10","2.5","389","17"
"5","10","false","true","15","5","25","0","10","2.5","411","14"
"4","10","false","true","15","5","25","0","10","2.5","234","15"
"8","10","false","true","15","5","25","0","10","2.5","390","17"
"5","10","false","true","15","5","25","0","10","2.5","412","14"
"4","10","false","true","15","5","25","0","10","2.5","235","15"
"5","10","false","true","15","5","25","0","10","2.5","413","14"
"8","10","false","true","15","5","25","0","10","2.5","391","17"
"2","10","false","true","15","5","25","0","10","2.5","134","19"
"6","10","false","true","15","5","25","0","10","2.5","138","21"
"3","10","false","true","15","5","25","0","10","2.5","126","20"
"7","10","false","true","15","5","25","0","10","2.5","138","22"
"8","10","false","true","15","5","25","0","10","2.5","392","17"
"5","10","false","true","15","5","25","0","10","2.5","414","14"
"4","10","false","true","15","5","25","0","10","2.5","236","15"
"8","10","false","true","15","5","25","0","10","2.5","393","17"
"5","10","false","true","15","5","25","0","10","2.5","415","14"
"4","10","false","true","15","5","25","0","10","2.5","237","15"
"8","10","false","true","15","5","25","0","10","2.5","394","17"
"5","10","false","true","15","5","25","0","10","2.5","416","14"
"4","10","false","true","15","5","25","0","10","2.5","238","15"
"5","10","false","true","15","5","25","0","10","2.5","417","14"
"4","10","false","true","15","5","25","0","10","2.5","239","15"
"8","10","false","true","15","5","25","0","10","2.5","395","17"
"5","10","false","true","15","5","25","0","10","2.5","418","14"
"4","10","false","true","15","5","25","0","10","2.5","240","15"
"8","10","false","true","15","5","25","0","10","2.5","396","17"
"5","10","false","true","15","5","25","0","10","2.5","419","14"
"4","10","false","true","15","5","25","0","10","2.5","241","15"
"8","10","false","true","15","5","25","0","10","2.5","397","17"
"5","10","false","true","15","5","25","0","10","2.5","420","14"
"4","10","false","true","15","5","25","0","10","2.5","242","15"
"8","10","false","true","15","5","25","0","10","2.5","398","17"
"5","10","false","true","15","5","25","0","10","2.5","421","14"
"4","10","false","true","15","5","25","0","10","2.5","243","15"
"5","10","false","true","15","5","25","0","10","2.5","422","14"
"8","10","false","true","15","5","25","0","10","2.5","399","17"
"4","10","false","true","15","5","25","0","10","2.5","244","15"
"5","10","false","true","15","5","25","0","10","2.5","423","14"
"8","10","false","true","15","5","25","0","10","2.5","400","17"
"1","10","false","true","15","5","25","0","10","2.5","161","17"
"3","10","false","true","15","5","25","0","10","2.5","127","20"
"6","10","false","true","15","5","25","0","10","2.5","139","21"
"2","10","false","true","15","5","25","0","10","2.5","135","19"
"7","10","false","true","15","5","25","0","10","2.5","139","22"
"8","10","false","true","15","5","25","0","10","2.5","401","17"
"4","10","false","true","15","5","25","0","10","2.5","245","15"
"5","10","false","true","15","5","25","0","10","2.5","424","14"
"8","10","false","true","15","5","25","0","10","2.5","402","17"
"4","10","false","true","15","5","25","0","10","2.5","246","15"
"5","10","false","true","15","5","25","0","10","2.5","425","14"
"8","10","false","true","15","5","25","0","10","2.5","403","17"
"4","10","false","true","15","5","25","0","10","2.5","247","15"
"8","10","false","true","15","5","25","0","10","2.5","404","17"
"5","10","false","true","15","5","25","0","10","2.5","426","14"
"5","10","false","true","15","5","25","0","10","2.5","427","14"
"8","10","false","true","15","5","25","0","10","2.5","405","17"
"4","10","false","true","15","5","25","0","10","2.5","248","15"
"5","10","false","true","15","5","25","0","10","2.5","428","14"
"8","10","false","true","15","5","25","0","10","2.5","406","17"
"4","10","false","true","15","5","25","0","10","2.5","249","15"
"5","10","false","true","15","5","25","0","10","2.5","429","14"
"8","10","false","true","15","5","25","0","10","2.5","407","17"
"5","10","false","true","15","5","25","0","10","2.5","430","14"
"4","10","false","true","15","5","25","0","10","2.5","250","15"
"5","10","false","true","15","5","25","0","10","2.5","431","14"
"8","10","false","true","15","5","25","0","10","2.5","408","17"
"4","10","false","true","15","5","25","0","10","2.5","251","15"
"5","10","false","true","15","5","25","0","10","2.5","432","14"
"8","10","false","true","15","5","25","0","10","2.5","409","17"
"4","10","false","true","15","5","25","0","10","2.5","252","15"
"8","10","false","true","15","5","25","0","10","2.5","410","17"
"5","10","false","true","15","5","25","0","10","2.5","433","14"
"8","10","false","true","15","5","25","0","10","2.5","411","17"
"4","10","false","true","15","5","25","0","10","2.5","253","15"
"5","10","false","true","15","5","25","0","10","2.5","434","14"
